"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 27, 2022","20,719.36","21,009.47","21,462.85","20,538.57","-","-1.38%"
"Jun 26, 2022","21,009.47","21,475.90","21,793.34","20,964.79","-","-2.17%"
"Jun 25, 2022","21,475.90","21,261.29","21,519.03","20,921.21","-","1.01%"
"Jun 24, 2022","21,261.29","21,077.25","21,426.35","20,747.34","-","0.87%"
"Jun 23, 2022","21,077.25","19,971.03","21,104.93","19,967.05","-","5.54%"
"Jun 22, 2022","19,971.03","20,660.52","20,776.15","19,784.73","-","-3.34%"
"Jun 21, 2022","20,660.52","20,461.78","21,616.92","20,381.58","-","0.97%"
"Jun 20, 2022","20,461.78","20,570.42","20,952.36","19,658.52","-","-0.53%"
"Jun 19, 2022","20,570.42","18,988.65","20,754.48","17,959.96","-","8.33%"
"Jun 18, 2022","18,988.65","20,436.66","20,714.79","17,647.71","-","-7.09%"
"Jun 17, 2022","20,436.66","20,346.01","21,307.14","20,225.31","-","0.45%"
"Jun 16, 2022","20,346.01","22,581.27","22,929.10","20,215.86","-","-9.90%"
"Jun 15, 2022","22,580.77","22,159.56","22,747.02","20,095.49","-","1.89%"
"Jun 14, 2022","22,162.56","22,440.88","23,068.56","20,764.59","-","-1.24%"
"Jun 13, 2022","22,440.88","26,630.74","26,820.56","21,949.57","-","-15.73%"
"Jun 12, 2022","26,628.74","28,319.29","28,515.26","26,586.74","-","-5.97%"
"Jun 11, 2022","28,319.29","29,061.47","29,378.01","28,157.46","-","-2.55%"
"Jun 10, 2022","29,061.47","30,101.22","30,309.74","28,892.36","-","-3.45%"
"Jun 09, 2022","30,101.22","30,210.27","30,668.69","29,985.02","-","-0.36%"
"Jun 08, 2022","30,210.27","31,179.62","31,263.60","29,875.72","-","-3.11%"
"Jun 07, 2022","31,179.62","31,361.58","31,541.16","29,239.29","-","-0.58%"
"Jun 06, 2022","31,361.58","29,918.57","31,742.57","29,886.67","-","4.82%"
"Jun 05, 2022","29,918.57","29,819.78","30,120.51","29,571.05","-","0.33%"
"Jun 04, 2022","29,819.78","29,678.43","29,939.59","29,483.61","-","0.48%"
"Jun 03, 2022","29,678.43","30,495.50","30,616.46","29,323.80","-","-2.68%"
"Jun 02, 2022","30,495.50","29,779.17","30,630.69","29,626.71","-","2.41%"
"Jun 01, 2022","29,779.17","31,771.79","31,914.95","29,433.38","-","-6.27%"
"May 31, 2022","31,771.79","31,729.02","32,341.71","31,217.86","-","0.13%"
"May 30, 2022","31,729.02","29,434.75","32,079.75","29,303.30","-","7.79%"
"May 29, 2022","29,434.75","29,021.65","29,528.71","28,809.43","-","1.42%"
"May 28, 2022","29,021.65","28,573.21","29,161.40","28,514.48","-","1.57%"
"May 27, 2022","28,573.21","29,232.98","29,350.35","28,262.04","-","-2.26%"
"May 26, 2022","29,232.98","29,557.00","29,844.31","28,058.46","-","-1.10%"
"May 25, 2022","29,557.00","29,673.17","30,188.74","29,325.48","-","-0.39%"
"May 24, 2022","29,673.17","29,114.21","29,771.06","28,664.82","-","1.92%"
"May 23, 2022","29,114.21","30,332.87","30,622.36","28,886.62","-","-4.02%"
"May 22, 2022","30,332.87","29,456.49","30,412.66","29,285.25","-","2.98%"
"May 21, 2022","29,456.49","29,259.24","29,580.69","29,005.42","-","0.67%"
"May 20, 2022","29,259.24","30,340.64","30,687.09","28,744.84","-","-3.56%"
"May 19, 2022","30,340.64","28,693.56","30,469.60","28,693.56","-","5.74%"
"May 18, 2022","28,693.56","30,443.31","30,670.05","28,663.13","-","-5.75%"
"May 17, 2022","30,443.31","29,912.95","30,715.45","29,479.54","-","1.77%"
"May 16, 2022","29,912.95","31,216.29","31,240.71","29,120.75","-","-4.18%"
"May 15, 2022","31,216.29","30,093.13","31,333.73","29,471.42","-","3.73%"
"May 14, 2022","30,093.13","29,280.18","30,214.20","28,587.77","-","2.78%"
"May 13, 2022","29,280.18","28,990.75","30,996.89","28,732.96","-","1.00%"
"May 12, 2022","28,990.75","28,957.90","30,014.46","26,154.93","-","0.11%"
