"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 12, 2021","12.18","12.43","12.84","11.72","-","-1.88%"
"Jul 11, 2021","12.41","12.02","12.49","11.91","-","3.25%"
"Jul 10, 2021","12.02","12.56","12.85","11.84","-","-4.13%"
"Jul 09, 2021","12.54","11.73","12.87","11.66","-","3.65%"
"Jul 08, 2021","12.10","13.06","13.10","11.84","-","-7.61%"
"Jul 07, 2021","13.10","13.36","14.19","13.05","-","-3.64%"
"Jul 06, 2021","13.59","12.06","13.98","12.06","-","12.87%"
"Jul 05, 2021","12.04","12.35","12.35","11.73","-","-2.45%"
"Jul 04, 2021","12.35","11.90","12.56","11.89","-","6.57%"
"Jul 03, 2021","11.58","11.12","11.61","10.93","-","4.08%"
"Jul 02, 2021","11.13","11.18","11.18","10.61","-","-0.86%"
"Jul 01, 2021","11.23","11.95","11.95","11.21","-","-6.04%"
"Jun 30, 2021","11.95","11.92","12.07","11.19","-","1.01%"
"Jun 29, 2021","11.83","11.35","12.21","11.35","-","4.76%"
"Jun 28, 2021","11.29","10.96","11.41","10.78","-","3.34%"
"Jun 27, 2021","10.93","10.33","10.93","10.18","-","6.09%"
"Jun 26, 2021","10.30","10.24","10.53","9.94","-","0.43%"
"Jun 25, 2021","10.26","11.51","11.59","10.26","-","-10.76%"
"Jun 24, 2021","11.49","11.46","11.73","10.95","-","0.32%"
"Jun 23, 2021","11.46","10.56","11.62","10.56","-","8.75%"
"Jun 22, 2021","10.53","11.20","11.63","9.98","-","-6.14%"
"Jun 21, 2021","11.22","13.97","13.97","11.22","-","-19.28%"
"Jun 20, 2021","13.90","13.40","13.90","12.96","-","3.95%"
"Jun 19, 2021","13.38","13.62","13.90","13.26","-","-1.71%"
"Jun 18, 2021","13.61","14.81","15.11","13.42","-","-8.41%"
"Jun 17, 2021","14.86","14.06","15.18","14.06","-","5.71%"
"Jun 16, 2021","14.06","14.71","14.73","14.06","-","-4.47%"
"Jun 15, 2021","14.71","15.13","15.27","14.71","-","-2.58%"
"Jun 14, 2021","15.10","14.77","15.16","14.62","-","2.34%"
"Jun 13, 2021","14.76","13.55","14.87","13.36","-","9.40%"
"Jun 12, 2021","13.49","13.34","13.80","12.77","-","0.57%"
"Jun 11, 2021","13.41","14.19","14.26","13.31","-","-5.32%"
"Jun 10, 2021","14.17","15.41","15.41","14.04","-","-7.91%"
"Jun 09, 2021","15.38","14.78","15.42","14.02","-","3.81%"
"Jun 08, 2021","14.82","15.54","15.65","14.27","-","-4.52%"
"Jun 07, 2021","15.52","17.38","17.69","15.52","-","-10.75%"
"Jun 06, 2021","17.39","17.19","17.89","17.19","-","0.88%"
"Jun 05, 2021","17.24","18.29","18.94","17.03","-","-5.59%"
"Jun 04, 2021","18.26","20.20","20.35","17.60","-","-9.91%"
"Jun 03, 2021","20.27","18.62","20.30","18.41","-","8.45%"
"Jun 02, 2021","18.69","17.78","19.02","17.36","-","5.23%"
"Jun 01, 2021","17.76","18.09","18.40","17.53","-","-2.24%"
"May 31, 2021","18.17","16.41","18.17","15.97","-","9.80%"
"May 30, 2021","16.55","16.19","17.29","15.33","-","2.40%"
"May 29, 2021","16.16","16.70","17.34","15.44","-","-3.38%"
"May 28, 2021","16.72","19.00","19.00","16.31","-","-12.26%"
"May 27, 2021","19.06","20.77","20.77","19.06","-","-8.58%"
"May 26, 2021","20.85","19.53","21.16","19.49","-","7.07%"
"May 25, 2021","19.47","19.31","19.68","17.92","-","0.56%"
"May 24, 2021","19.36","15.67","20.18","15.26","-","24.24%"
"May 23, 2021","15.59","18.80","19.14","13.06","-","-17.09%"
"May 22, 2021","18.80","21.78","22.10","18.78","-","-13.82%"
"May 21, 2021","21.82","25.14","26.52","20.34","-","-12.94%"
"May 20, 2021","25.06","23.52","27.73","22.86","-","8.19%"
"May 19, 2021","23.16","37.16","37.16","22.23","-","-37.20%"
"May 18, 2021","36.88","33.87","37.19","33.87","-","9.53%"
"May 17, 2021","33.67","36.67","36.67","32.88","-","-8.00%"
